,index,KW1 Comdty_PX_LAST,KW2 Comdty_PX_LAST,KW3 Comdty_PX_LAST,SI3 Comdty_PX_LAST
4289,1987-01-09,253.5,244.75,232.75,5.652
4290,1987-01-12,254.25,245.25,234.25,5.715
4291,1987-01-13,256.5,246.0,235.75,5.698
4292,1987-01-14,257.75,247.0,237.5,5.755
4293,1987-01-15,258.75,247.75,238.5,5.76
4294,1987-01-16,259.0,246.75,239.25,5.761
4295,1987-01-19,260.5,247.0,238.0,5.828
4296,1987-01-20,260.75,246.25,237.25,5.64
4297,1987-01-21,262.25,247.0,236.75,5.68
4298,1987-01-22,260.0,245.75,237.0,5.718
4299,1987-01-23,262.75,248.0,239.5,5.702
4300,1987-01-26,263.75,249.5,239.5,5.815
4301,1987-01-27,261.75,248.5,238.75,5.83
4302,1987-01-28,260.25,246.75,236.75,5.75
4303,1987-01-29,262.0,247.25,238.5,5.77
4304,1987-01-30,263.5,249.0,239.75,5.65
4305,1987-02-02,264.25,249.0,239.25,5.632
4306,1987-02-03,265.75,250.0,240.75,5.661
4307,1987-02-04,267.25,251.5,241.75,5.645
4308,1987-02-05,267.75,252.75,242.0,5.715
4309,1987-02-06,269.5,254.0,244.0,5.68
4310,1987-02-09,267.25,252.0,243.0,5.701
4311,1987-02-10,267.25,252.0,242.25,5.702
4312,1987-02-11,266.25,250.25,240.75,5.665
4313,1987-02-12,262.75,246.75,237.5,5.58
4314,1987-02-13,264.25,247.75,237.5,5.584
4315,1987-02-17,268.0,249.5,240.25,5.525
4316,1987-02-18,268.25,250.5,239.5,5.54
4317,1987-02-19,271.75,254.0,241.75,5.585
4318,1987-02-20,277.0,262.0,249.0,5.65
4319,1987-02-23,274.5,259.25,247.0,5.59
4320,1987-02-24,277.25,262.75,249.5,5.58
4321,1987-02-25,278.25,261.25,245.5,5.595
4322,1987-02-26,278.75,261.5,245.25,5.61
4323,1987-02-27,282.75,265.25,247.5,5.555
4324,1987-03-02,289.5,269.5,248.25,5.597
4325,1987-03-03,286.5,267.25,247.25,5.59
4326,1987-03-04,286.5,267.5,247.25,5.61
4327,1987-03-05,290.5,270.5,251.75,5.695
4328,1987-03-06,287.25,268.25,252.5,5.7
4329,1987-03-09,288.0,271.0,254.5,5.67
4330,1987-03-10,288.25,271.25,255.0,5.674
4331,1987-03-11,290.25,271.25,254.75,5.67
4332,1987-03-12,288.25,269.25,253.0,5.76
4333,1987-03-13,285.5,267.0,251.5,5.695
4334,1987-03-16,281.25,263.5,249.0,5.68
4335,1987-03-17,283.0,265.5,249.25,5.67
4336,1987-03-18,286.25,268.25,251.75,5.69
4337,1987-03-19,287.75,269.0,253.0,5.681
4338,1987-03-20,288.0,267.5,252.75,5.64
4339,1987-03-23,268.0,252.5,255.25,5.85
4340,1987-03-24,272.0,256.5,259.5,6.0
4341,1987-03-25,271.25,256.25,258.5,5.99
4342,1987-03-26,270.25,256.0,258.5,6.035
4343,1987-03-27,273.0,260.25,263.5,6.31
4344,1987-03-30,273.25,262.5,264.75,6.475
4345,1987-03-31,270.25,261.0,263.0,6.35
4346,1987-04-01,268.0,260.0,262.0,6.446
4347,1987-04-02,267.5,258.5,261.0,6.506
4348,1987-04-03,270.25,260.25,262.75,6.597
4349,1987-04-06,274.0,263.0,265.25,6.76
4350,1987-04-07,272.75,262.5,264.75,6.92
4351,1987-04-08,275.0,264.25,266.0,6.805
4352,1987-04-09,275.5,263.25,265.5,7.018
4353,1987-04-10,274.5,261.5,263.25,6.954
4354,1987-04-13,268.75,257.75,259.25,7.033
4355,1987-04-14,270.0,261.0,262.0,7.47
4356,1987-04-15,272.25,264.5,266.0,7.45
4357,1987-04-16,272.5,267.75,269.0,7.45
4358,1987-04-20,269.5,266.25,268.75,7.976
4359,1987-04-21,265.75,262.5,265.5,8.09
4360,1987-04-22,264.25,260.25,262.5,8.32
4361,1987-04-23,267.25,263.75,266.75,8.745
4362,1987-04-24,268.5,264.75,268.0,9.245
4363,1987-04-27,270.5,264.75,267.5,8.495
4364,1987-04-28,270.0,264.0,266.5,7.848
4365,1987-04-29,275.0,266.5,268.75,8.1
4366,1987-04-30,284.0,268.25,271.0,8.2
4367,1987-05-01,289.0,274.5,275.25,8.34
4368,1987-05-04,297.0,281.75,281.25,8.863
4369,1987-05-05,291.5,279.5,279.25,8.44
4370,1987-05-06,293.0,281.5,282.0,8.52
4371,1987-05-07,308.0,288.0,289.0,8.56
4372,1987-05-08,300.5,290.25,291.5,8.48
4373,1987-05-11,325.5,304.0,300.0,8.77
4374,1987-05-12,318.25,302.0,301.5,8.928
4375,1987-05-13,308.0,297.0,297.5,8.842
4376,1987-05-14,304.0,296.25,298.0,8.97
4377,1987-05-15,302.0,295.75,298.5,9.482
4378,1987-05-18,282.0,283.25,288.5,9.245
4379,1987-05-19,280.5,283.25,289.5,9.55
4380,1987-05-20,286.0,290.5,295.0,9.34
4381,1987-05-21,284.25,287.75,292.0,8.95
4382,1987-05-22,281.0,284.0,289.0,8.466
4383,1987-05-26,283.25,286.75,291.5,7.966
4384,1987-05-27,282.25,286.0,290.25,7.479
4385,1987-05-28,279.25,282.5,287.0,7.94
4386,1987-05-29,274.75,277.5,281.0,7.92
4387,1987-06-01,273.75,276.5,282.5,7.65
4388,1987-06-02,270.0,274.75,281.0,8.08
4389,1987-06-03,270.5,275.5,281.5,7.86
4390,1987-06-04,267.0,272.5,278.75,8.114
4391,1987-06-05,261.75,268.0,273.5,8.1
4392,1987-06-08,260.0,266.25,271.5,7.88
4393,1987-06-09,262.5,268.75,274.5,8.16
4394,1987-06-10,264.5,270.0,275.75,8.15
4395,1987-06-11,264.75,270.0,276.75,8.26
4396,1987-06-12,262.5,268.75,275.25,7.97
4397,1987-06-15,272.25,278.5,286.25,7.92
4398,1987-06-16,268.75,274.5,282.25,7.73
4399,1987-06-17,264.75,270.5,277.0,7.68
4400,1987-06-18,263.75,268.25,274.5,7.728
4401,1987-06-19,264.0,268.75,274.0,7.41
4402,1987-06-22,261.25,265.25,270.25,6.943
4403,1987-06-23,261.75,265.5,272.25,7.121
4404,1987-06-24,263.0,267.0,273.5,7.17
4405,1987-06-25,260.75,265.5,272.5,7.084
4406,1987-06-26,257.75,263.0,271.0,7.192
4407,1987-06-29,254.0,259.5,267.0,7.347
4408,1987-06-30,254.75,259.5,267.0,7.555
4409,1987-07-01,255.25,260.5,268.0,7.676
4410,1987-07-02,258.25,263.5,271.0,7.64
4411,1987-07-06,260.5,265.0,272.5,7.802
4412,1987-07-07,260.5,265.0,272.75,7.704
4413,1987-07-08,259.0,262.75,270.5,7.869
4414,1987-07-09,260.0,263.5,272.5,7.906
4415,1987-07-10,258.75,262.5,271.5,7.809
4416,1987-07-13,258.0,261.75,270.0,7.836
4417,1987-07-14,256.5,260.5,270.5,7.825
4418,1987-07-15,255.25,259.25,269.5,8.017
4419,1987-07-16,251.5,256.5,266.25,7.969
4420,1987-07-17,247.5,252.5,261.5,7.653
4421,1987-07-20,249.0,253.5,262.75,7.855
4422,1987-07-21,246.5,252.0,260.0,7.909
4423,1987-07-22,252.0,256.0,265.25,7.978
4424,1987-07-23,255.5,264.25,266.0,7.913
4425,1987-07-24,254.75,264.0,265.5,7.923
4426,1987-07-27,255.25,264.5,267.0,7.923
4427,1987-07-28,256.75,266.5,270.5,8.18
4428,1987-07-29,254.25,264.25,269.5,8.221
4429,1987-07-30,255.0,264.75,270.0,8.689
4430,1987-07-31,256.5,266.0,272.25,8.676
4431,1987-08-03,258.25,268.75,274.0,9.173
4432,1987-08-04,258.0,268.0,274.0,9.224
4433,1987-08-05,257.25,267.5,274.0,8.709
4434,1987-08-06,256.5,267.25,274.5,8.621
4435,1987-08-07,256.0,267.25,274.5,7.91
4436,1987-08-10,258.0,269.5,278.0,8.059
4437,1987-08-11,263.25,273.25,280.5,8.16
4438,1987-08-12,266.5,277.0,283.0,8.194
4439,1987-08-13,266.5,276.25,283.0,7.966
4440,1987-08-14,267.25,278.5,286.0,7.696
4441,1987-08-17,268.25,280.0,286.0,7.87
4442,1987-08-18,269.5,281.25,286.0,8.023
4443,1987-08-19,272.0,283.0,286.0,8.124
4444,1987-08-20,270.75,281.75,284.5,7.794
4445,1987-08-21,271.75,283.75,286.75,7.969
4446,1987-08-24,271.5,283.5,287.0,8.097
4447,1987-08-25,272.75,284.5,288.0,7.99
4448,1987-08-26,273.5,285.5,286.0,8.02
4449,1987-08-27,274.0,285.5,286.0,7.839
4450,1987-08-28,272.75,284.5,285.0,7.652
4451,1987-08-31,266.0,279.0,280.25,7.682
4452,1987-09-01,268.75,280.75,279.0,7.623
4453,1987-09-02,272.5,282.75,280.75,8.095
4454,1987-09-03,272.0,281.75,279.75,8.005
4455,1987-09-04,272.0,282.25,280.75,7.937
4456,1987-09-08,276.25,285.75,284.5,7.782
4457,1987-09-09,279.0,287.75,286.25,7.824
4458,1987-09-10,279.0,288.5,287.75,8.346
4459,1987-09-11,278.0,287.5,285.75,8.0
4460,1987-09-14,279.5,289.75,286.75,7.937
4461,1987-09-15,279.0,289.0,285.75,7.924
4462,1987-09-16,281.5,292.75,290.5,7.754
4463,1987-09-17,282.0,290.75,289.5,7.869
4464,1987-09-18,281.0,292.5,290.5,7.653
4465,1987-09-21,281.25,293.0,292.0,7.963
4466,1987-09-22,290.25,289.25,289.25,7.882
4467,1987-09-23,287.5,287.25,287.25,7.939
4468,1987-09-24,288.25,288.25,288.25,7.908
4469,1987-09-25,288.75,289.0,289.0,7.868
4470,1987-09-28,286.0,286.25,286.25,7.878
4471,1987-09-29,286.25,287.0,287.0,8.043
4472,1987-09-30,285.25,286.75,286.75,7.898
4473,1987-10-01,291.0,292.5,292.5,7.927
4474,1987-10-02,292.5,294.25,294.25,7.937
4475,1987-10-05,292.0,297.0,297.0,8.009
4476,1987-10-06,289.0,296.5,296.5,8.029
4477,1987-10-07,290.0,297.5,297.5,
4478,1987-10-08,295.5,298.0,298.0,8.247
4479,1987-10-09,294.0,297.0,297.0,8.218
4480,1987-10-12,298.25,299.5,299.5,8.196
4481,1987-10-13,299.75,302.75,302.75,8.1
4482,1987-10-14,302.5,306.0,306.0,8.207
4483,1987-10-15,299.75,302.0,302.0,8.161
4484,1987-10-16,296.5,300.75,300.75,8.289
4485,1987-10-19,289.5,295.0,295.0,8.634
4486,1987-10-20,292.0,295.0,295.0,7.555
4487,1987-10-21,296.75,300.0,300.0,7.738
4488,1987-10-22,297.0,300.0,300.0,7.747
4489,1987-10-23,296.25,299.5,299.5,7.867
4490,1987-10-26,293.5,296.5,296.5,7.736
4491,1987-10-27,293.25,297.5,297.5,7.661
4492,1987-10-28,293.75,295.0,295.0,7.651
4493,1987-10-29,293.75,294.0,294.0,7.163
4494,1987-10-30,293.5,294.25,294.25,7.231
4495,1987-11-02,286.0,290.5,290.5,7.208
4496,1987-11-03,281.5,286.0,286.0,7.079
4497,1987-11-04,281.5,287.0,287.0,6.923
4498,1987-11-05,284.0,288.75,288.75,6.512
4499,1987-11-06,282.0,287.25,287.25,6.721
4500,1987-11-09,279.0,287.5,287.5,6.763
4501,1987-11-10,283.5,289.0,289.0,6.749
4502,1987-11-11,285.0,290.0,290.0,6.793
4503,1987-11-12,287.25,291.0,291.0,6.87
4504,1987-11-13,282.75,287.75,287.75,6.968
4505,1987-11-16,283.0,288.5,288.5,6.86
4506,1987-11-17,287.0,294.0,294.0,6.96
4507,1987-11-18,288.5,293.25,293.25,6.856
4508,1987-11-19,285.5,291.25,291.25,6.805
4509,1987-11-20,286.5,292.0,292.0,6.9
4510,1987-11-23,290.0,293.75,293.75,7.186
4511,1987-11-24,294.0,296.75,296.75,7.152
4512,1987-11-25,293.25,297.0,297.0,7.172
4513,1987-11-27,294.75,300.75,300.75,7.398
4514,1987-11-30,301.0,304.5,304.5,7.292
4515,1987-12-01,299.75,303.25,303.25,7.175
4516,1987-12-02,303.5,303.5,303.5,7.209
4517,1987-12-03,307.25,303.5,303.5,7.125
4518,1987-12-04,312.5,304.5,304.5,6.962
4519,1987-12-07,311.0,303.5,303.5,6.894
4520,1987-12-08,308.25,300.75,300.75,6.942
4521,1987-12-09,309.75,301.25,301.25,6.952
4522,1987-12-10,311.0,300.75,300.75,7.164
4523,1987-12-11,311.75,301.5,301.5,7.144
4524,1987-12-14,312.75,300.5,300.5,7.215
4525,1987-12-15,311.0,298.25,298.25,6.869
4526,1987-12-16,309.0,297.25,297.25,6.975
4527,1987-12-17,309.0,298.25,298.25,7.014
4528,1987-12-18,312.0,301.0,301.0,6.979
4529,1987-12-21,310.0,302.5,302.5,7.008
4530,1987-12-22,302.5,302.5,297.0,7.013
4531,1987-12-23,305.0,305.0,299.5,6.933
4532,1987-12-24,303.25,303.25,298.5,7.003
4533,1987-12-28,300.5,300.5,297.0,7.042
4534,1987-12-29,301.5,301.5,298.0,6.907
4535,1987-12-30,300.5,300.5,298.25,6.891
4536,1987-12-31,302.0,302.0,299.5,6.958
4537,1988-01-04,306.75,304.75,302.0,6.734
4538,1988-01-05,310.75,309.25,305.5,7.116
4539,1988-01-06,322.5,321.75,316.5,7.34
4540,1988-01-07,317.5,317.75,315.5,7.21
4541,1988-01-08,315.5,314.5,314.0,7.262
4542,1988-01-11,315.0,315.0,314.5,7.138
4543,1988-01-12,313.5,313.75,311.75,7.001
4544,1988-01-13,316.5,316.5,315.0,7.036
4545,1988-01-14,319.75,319.75,318.0,7.129
4546,1988-01-15,320.0,319.5,316.5,6.844
4547,1988-01-18,318.75,318.5,315.25,6.906
4548,1988-01-19,318.0,318.5,317.0,6.925
4549,1988-01-20,318.25,318.0,318.5,6.862
4550,1988-01-21,317.5,317.75,317.0,6.932
4551,1988-01-22,314.0,314.5,314.5,7.008
4552,1988-01-25,314.5,314.25,313.75,6.81
4553,1988-01-26,318.0,317.25,315.5,6.835
4554,1988-01-27,319.0,316.5,314.0,6.861
4555,1988-01-28,316.75,314.25,311.0,6.835
4556,1988-01-29,315.5,312.75,309.5,6.709
4557,1988-02-01,319.5,314.5,311.5,6.776
4558,1988-02-02,319.5,315.0,311.5,6.721
4559,1988-02-03,321.0,317.5,314.5,6.516
4560,1988-02-04,324.5,319.75,318.0,6.592
4561,1988-02-05,325.75,321.25,320.0,6.484
4562,1988-02-08,327.75,323.0,321.5,6.485
4563,1988-02-09,324.0,321.0,319.5,6.45
4564,1988-02-10,322.0,321.0,321.5,6.465
4565,1988-02-11,322.25,322.0,322.25,6.476
4566,1988-02-12,322.75,323.0,322.75,6.556
4567,1988-02-16,324.0,324.0,324.0,6.543
4568,1988-02-17,321.5,322.75,323.75,6.618
4569,1988-02-18,318.25,320.25,321.25,6.518
4570,1988-02-19,322.0,323.5,325.5,6.566
4571,1988-02-22,323.0,324.0,326.5,6.576
4572,1988-02-23,319.75,322.0,324.25,6.461
4573,1988-02-24,320.25,325.0,328.0,6.35
4574,1988-02-25,320.0,324.5,327.5,6.402
4575,1988-02-26,320.0,324.75,327.5,6.312
4576,1988-02-29,318.75,322.25,326.0,6.398
4577,1988-03-01,316.5,318.75,322.5,6.378
4578,1988-03-02,310.25,313.0,317.75,6.369
4579,1988-03-03,307.5,311.25,316.0,6.415
4580,1988-03-04,309.0,313.0,317.0,6.582
4581,1988-03-07,311.0,314.25,318.5,6.547
4582,1988-03-08,308.0,312.0,316.25,6.462
4583,1988-03-09,305.0,307.5,311.5,6.446
4584,1988-03-10,297.0,300.25,305.0,6.411
4585,1988-03-11,293.5,298.5,302.75,6.321
4586,1988-03-14,297.0,300.0,305.5,6.38
4587,1988-03-15,294.75,300.75,306.25,6.505
4588,1988-03-16,294.75,301.25,306.25,6.466
4589,1988-03-17,300.0,306.5,311.0,6.439
4590,1988-03-18,307.5,308.25,312.5,6.5
4591,1988-03-21,307.5,307.5,311.0,6.583
4592,1988-03-22,307.0,310.25,314.0,6.598
4593,1988-03-23,311.75,315.5,320.0,6.744
4594,1988-03-24,311.0,315.0,320.0,6.871
4595,1988-03-25,308.5,312.75,317.5,6.8
4596,1988-03-28,305.5,310.75,315.5,6.795
4597,1988-03-29,304.5,309.0,314.0,6.835
4598,1988-03-30,305.5,309.25,314.25,6.96
4599,1988-03-31,303.5,308.5,313.75,6.95
4600,1988-04-04,304.0,308.75,313.75,6.996
4601,1988-04-05,310.0,315.5,320.5,6.853
4602,1988-04-06,308.0,315.5,320.5,6.628
4603,1988-04-07,310.25,316.5,322.0,6.598
4604,1988-04-08,311.75,319.0,325.5,6.601
4605,1988-04-11,314.0,321.25,327.0,6.633
4606,1988-04-12,315.75,322.5,328.5,6.588
4607,1988-04-13,316.75,323.0,329.0,6.51
4608,1988-04-14,316.0,322.0,327.75,6.639
4609,1988-04-15,312.5,319.0,325.25,6.646
4610,1988-04-18,310.5,317.25,323.0,6.615
4611,1988-04-19,312.75,320.0,326.0,6.638
4612,1988-04-20,313.75,320.25,326.75,6.623
4613,1988-04-21,313.0,319.5,325.75,6.633
4614,1988-04-22,312.75,319.25,325.25,6.586
4615,1988-04-25,312.75,319.25,325.5,6.536
4616,1988-04-26,313.25,319.5,326.0,6.554
4617,1988-04-27,310.25,317.0,324.5,6.672
4618,1988-04-28,308.5,315.75,323.5,6.638
4619,1988-04-29,305.75,313.25,320.75,6.669
4620,1988-05-02,303.5,311.0,319.0,6.519
4621,1988-05-03,299.25,307.25,314.5,6.465
4622,1988-05-04,299.75,308.25,315.25,6.489
4623,1988-05-05,297.5,305.25,312.5,6.524
4624,1988-05-06,297.5,306.0,313.5,6.54
4625,1988-05-09,299.5,307.25,314.75,6.63
4626,1988-05-10,302.5,310.5,317.5,6.731
4627,1988-05-11,303.0,311.0,317.75,6.711
4628,1988-05-12,301.75,310.0,316.5,6.732
4629,1988-05-13,305.5,313.5,319.75,6.786
4630,1988-05-16,320.0,324.0,331.5,6.736
4631,1988-05-17,318.0,322.25,328.75,6.691
4632,1988-05-18,318.0,326.5,333.0,6.837
4633,1988-05-19,324.0,336.5,342.5,6.762
4634,1988-05-20,334.25,341.25,348.0,6.838
4635,1988-05-23,331.5,338.75,347.0,6.884
4636,1988-05-24,342.25,348.5,355.25,6.899
4637,1988-05-25,338.25,344.0,351.0,6.733
4638,1988-05-26,332.75,339.0,346.0,6.749
4639,1988-05-27,332.25,338.75,346.5,6.81
4640,1988-05-31,343.0,350.0,358.0,6.889
4641,1988-06-01,342.0,348.0,356.5,7.106
4642,1988-06-02,345.5,352.5,360.25,7.556
4643,1988-06-03,361.0,368.0,375.5,7.526
4644,1988-06-06,386.0,393.0,400.5,7.57
4645,1988-06-07,376.0,384.0,389.0,7.532
4646,1988-06-08,367.25,375.0,381.0,7.377
4647,1988-06-09,369.0,376.5,383.5,7.428
4648,1988-06-10,374.0,381.0,389.5,7.262
4649,1988-06-13,372.25,377.0,386.0,7.297
4650,1988-06-14,376.0,383.0,391.25,7.311
4651,1988-06-15,397.75,405.0,415.0,7.396
4652,1988-06-16,383.0,397.5,400.5,7.386
4653,1988-06-17,388.25,396.5,406.0,7.505
4654,1988-06-20,405.5,413.25,421.0,7.45
4655,1988-06-21,402.0,412.5,416.0,7.453
4656,1988-06-22,392.25,402.25,409.75,7.272
4657,1988-06-23,390.0,400.0,408.0,7.236
4658,1988-06-24,388.0,399.5,410.5,7.056
4659,1988-06-27,402.0,415.0,426.75,7.189
4660,1988-06-28,382.0,395.0,401.75,7.009
4661,1988-06-29,359.0,371.0,380.25,6.865
4662,1988-06-30,384.0,396.0,405.25,6.918
4663,1988-07-01,395.5,405.0,414.5,6.938
4664,1988-07-05,385.5,397.25,406.5,7.0
4665,1988-07-06,392.5,402.5,413.75,7.053
4666,1988-07-07,379.0,389.5,399.5,7.173
4667,1988-07-08,380.0,391.5,402.5,7.239
4668,1988-07-11,363.0,373.5,385.5,7.172
4669,1988-07-12,376.0,385.5,396.5,7.21
4670,1988-07-13,392.0,401.75,414.0,7.403
4671,1988-07-14,385.0,394.5,406.25,7.523
4672,1988-07-15,386.0,396.0,408.0,7.553
4673,1988-07-18,372.5,378.5,391.5,7.387
4674,1988-07-19,383.0,389.5,402.5,7.972
4675,1988-07-20,373.5,383.5,397.0,8.071
4676,1988-07-21,388.5,401.0,403.0,7.979
4677,1988-07-22,389.75,400.5,403.0,7.844
4678,1988-07-25,377.5,388.0,392.0,7.259
4679,1988-07-26,359.0,369.75,373.0,7.095
4680,1988-07-27,368.5,379.0,383.5,7.179
4681,1988-07-28,366.0,376.75,376.5,7.064
4682,1988-07-29,373.5,385.0,388.0,7.166
4683,1988-08-01,381.5,394.0,397.0,7.229
4684,1988-08-02,376.0,389.25,392.5,7.15
4685,1988-08-03,381.75,394.75,398.0,7.19
4686,1988-08-04,382.0,395.25,398.5,7.208
4687,1988-08-05,378.0,391.5,394.5,7.201
4688,1988-08-08,374.0,388.0,391.5,7.029
4689,1988-08-09,377.0,390.0,395.0,6.941
4690,1988-08-10,379.25,393.0,396.5,7.025
4691,1988-08-11,378.75,392.75,396.25,7.035
4692,1988-08-12,376.0,390.5,393.5,7.062
4693,1988-08-15,385.5,400.5,404.0,7.108
4694,1988-08-16,385.5,401.0,402.0,6.954
4695,1988-08-17,384.5,400.0,403.0,6.985
4696,1988-08-18,384.75,400.75,404.0,7.009
4697,1988-08-19,385.0,400.25,401.5,6.99
4698,1988-08-22,377.0,392.25,393.5,7.062
4699,1988-08-23,380.75,395.5,396.0,7.064
4700,1988-08-24,383.0,397.5,398.5,7.116
4701,1988-08-25,384.75,399.25,400.5,7.041
4702,1988-08-26,383.5,398.75,400.5,6.985
4703,1988-08-29,380.0,396.5,398.0,6.845
4704,1988-08-30,388.5,405.0,406.5,6.806
4705,1988-08-31,389.25,406.0,410.0,6.864
4706,1988-09-01,393.0,406.5,408.0,6.879
4707,1988-09-02,392.0,407.5,411.5,6.813
4708,1988-09-06,401.0,414.0,417.0,6.779
4709,1988-09-07,402.0,415.5,417.5,6.839
4710,1988-09-08,401.0,414.75,416.5,6.902
4711,1988-09-09,397.0,409.5,412.5,6.724
4712,1988-09-12,397.5,410.75,414.0,6.718
4713,1988-09-13,403.0,416.75,419.5,6.755
4714,1988-09-14,405.0,418.75,421.5,6.765
4715,1988-09-15,403.0,415.0,418.5,6.738
4716,1988-09-16,397.5,410.25,413.0,6.593
4717,1988-09-19,392.5,406.5,409.5,6.625
4718,1988-09-20,398.5,412.25,416.0,6.505
4719,1988-09-21,399.0,412.5,416.5,6.426
4720,1988-09-22,415.75,420.0,405.0,6.499
4721,1988-09-23,416.0,420.75,405.5,6.413
4722,1988-09-26,413.5,418.0,401.5,6.352
4723,1988-09-27,412.5,417.5,401.0,6.408
4724,1988-09-28,411.0,416.0,400.0,6.409
4725,1988-09-29,407.0,412.0,395.0,6.515
4726,1988-09-30,408.5,413.75,395.0,6.471
4727,1988-10-03,414.0,419.5,399.0,6.581
4728,1988-10-04,411.0,417.75,400.0,6.582
4729,1988-10-05,417.25,422.5,403.0,6.632
4730,1988-10-06,420.0,424.5,405.5,6.619
4731,1988-10-07,423.5,429.5,411.25,6.652
4732,1988-10-10,419.75,424.5,407.5,6.667
4733,1988-10-11,425.25,430.0,410.0,6.52
4734,1988-10-12,426.5,430.5,410.5,6.64
4735,1988-10-13,424.75,428.75,409.0,6.62
4736,1988-10-14,421.0,425.25,409.0,6.68
4737,1988-10-17,420.75,426.0,408.5,6.72
4738,1988-10-18,415.5,422.75,404.5,6.67
4739,1988-10-19,418.0,425.0,407.5,6.649
4740,1988-10-20,415.5,422.25,406.0,6.654
4741,1988-10-21,410.75,417.0,404.0,6.527
4742,1988-10-24,409.0,415.0,402.0,6.497
4743,1988-10-25,402.0,408.5,397.0,6.52
4744,1988-10-26,405.0,411.75,398.0,6.52
4745,1988-10-27,405.75,413.25,399.0,6.488
4746,1988-10-28,405.5,412.0,398.0,6.576
4747,1988-10-31,409.75,416.0,400.0,6.589
4748,1988-11-01,412.75,419.0,402.0,6.575
4749,1988-11-02,415.0,421.0,402.5,6.776
4750,1988-11-03,414.25,420.5,402.0,6.695
4751,1988-11-04,413.5,418.75,401.0,6.713
4752,1988-11-07,413.75,419.5,401.5,6.782
4753,1988-11-08,418.0,423.75,404.5,6.676
4754,1988-11-09,418.5,424.25,405.0,6.834
4755,1988-11-10,418.0,424.5,404.5,6.691
4756,1988-11-11,414.5,420.25,403.0,6.669
4757,1988-11-14,413.75,418.25,403.0,6.698
4758,1988-11-15,410.25,415.75,403.0,6.646
4759,1988-11-16,409.0,416.5,402.0,6.553
4760,1988-11-17,408.5,416.0,401.0,6.441
4761,1988-11-18,409.5,415.25,401.0,6.322
4762,1988-11-21,407.0,412.5,398.5,6.263
4763,1988-11-22,409.5,414.75,402.5,6.319
4764,1988-11-23,412.75,417.75,405.5,6.346
4765,1988-11-25,417.5,422.5,412.0,
4766,1988-11-28,412.75,418.25,408.0,6.375
4767,1988-11-29,410.5,418.0,409.0,6.292
4768,1988-11-30,410.0,419.25,408.0,6.392
4769,1988-12-01,405.75,413.0,401.0,6.345
4770,1988-12-02,407.25,414.75,402.0,6.442
4771,1988-12-05,401.5,410.0,395.5,6.415
4772,1988-12-06,407.0,416.25,401.5,6.409
4773,1988-12-07,408.5,417.0,405.0,6.383
4774,1988-12-08,414.25,421.75,409.5,6.363
4775,1988-12-09,411.5,418.75,405.5,6.405
4776,1988-12-12,412.0,419.5,406.5,6.399
4777,1988-12-13,410.5,419.75,407.75,6.396
4778,1988-12-14,410.25,420.0,408.5,6.408
4779,1988-12-15,411.0,421.25,412.0,6.288
4780,1988-12-16,414.0,424.75,416.0,6.308
4781,1988-12-19,414.25,427.25,419.0,6.333
4782,1988-12-20,413.0,423.75,418.5,6.316
4783,1988-12-21,,427.75,421.25,6.334
4784,1988-12-22,,429.5,422.5,6.372
4785,1988-12-23,,432.25,424.0,6.38
4786,1988-12-27,,427.75,419.0,6.36
4787,1988-12-28,,429.75,421.5,6.294
4788,1988-12-29,,429.25,419.5,6.305
4789,1988-12-30,,431.0,419.5,6.34
4790,1989-01-03,432.0,420.5,399.5,6.325
4791,1989-01-04,435.5,425.0,403.0,6.233
4792,1989-01-05,439.5,427.75,404.0,6.26
4793,1989-01-06,437.5,428.5,402.5,6.285
4794,1989-01-09,438.25,428.5,403.5,6.253
4795,1989-01-10,438.25,428.5,402.75,6.205
4796,1989-01-11,436.0,426.0,400.5,6.204
4797,1989-01-12,432.75,425.5,400.75,6.193
4798,1989-01-13,434.0,426.0,402.0,6.165
4799,1989-01-16,424.75,419.5,404.0,6.165
4800,1989-01-17,429.5,423.0,404.0,6.218
4801,1989-01-18,431.25,424.75,409.75,6.178
4802,1989-01-19,433.25,426.75,411.75,6.246
4803,1989-01-20,435.5,428.75,412.75,6.457
4804,1989-01-23,437.25,428.75,413.25,6.47
4805,1989-01-24,432.0,424.25,409.5,6.405
4806,1989-01-25,431.25,425.5,412.0,6.439
4807,1989-01-26,435.75,430.5,414.5,6.369
4808,1989-01-27,432.25,428.0,410.25,6.143
4809,1989-01-30,430.75,427.5,413.75,6.079
4810,1989-01-31,432.0,429.0,420.0,6.036
4811,1989-02-01,426.5,424.0,415.5,6.079
4812,1989-02-02,424.25,423.75,416.0,6.067
4813,1989-02-03,427.75,426.5,417.5,6.08
4814,1989-02-06,425.75,425.0,415.5,6.141
4815,1989-02-07,425.75,427.0,415.5,6.097
4816,1989-02-08,429.0,429.0,416.25,6.153
4817,1989-02-09,424.75,426.0,412.5,6.123
4818,1989-02-10,426.5,427.25,415.0,6.045
4819,1989-02-13,425.5,426.25,414.75,6.057
4820,1989-02-14,423.0,423.5,414.5,6.06
4821,1989-02-15,424.0,425.0,415.5,6.119
4822,1989-02-16,419.0,419.0,407.75,6.108
4823,1989-02-17,420.5,420.0,408.5,6.156
4824,1989-02-21,423.0,423.0,411.0,6.154
